fips,cbsa,metarea,metareano,state_fips,year,unemployment_rate,real_income_pc,college_share,marriage_rate
,,"168. cleveland, oh",47,OH,2011,0.05358702,,,
,,16860,,,2012,0.03879668,,,
,,16860,,,2013,0.04040808,,,
,,16860,,,2014,0.03078492,,,
,,16860,,,2015,0.02368692,,,
,,16860,,,2016,0.0232802,,,
,,16860,,,2017,0.01684414,,,
,,16980,,,2012,0.05550887,,,
,,16980,,,2013,0.04887502,,,
,,16980,,,2014,0.04220746,,,
,,16980,,,2015,0.03485849,,,
,,16980,,,2016,0.03161685,,,
,,16980,,,2017,0.02995336,,,
,,17020,,,2012,0.05876778,,,
,,17020,,,2013,0.03618272,,,
,,17020,,,2014,0.0411423,,,
,,17020,,,2015,0.04054054,,,
,,17020,,,2016,0.03564547,,,
,,17020,,,2017,0.02646503,,,
,,17140,,,2012,0.04253554,,,
,,17140,,,2013,0.03581908,,,
,,17140,,,2014,0.03134607,,,
,,17140,,,2015,0.0253956,,,
,,17140,,,2016,0.02362892,,,
,,17140,,,2017,0.02189273,,,
,,"172. colorado springs, co",,CO,1960,0.01537998,,,
,,"172. colorado springs, co",37,CO,1980,0.0302452,,,
,,"172. colorado springs, co",37,CO,1990,0.03137278,,,
,,"172. colorado springs, co",37,CO,2000,0.02096861,,,
,,"172. colorado springs, co",37,CO,2005,0.03546933,,,
,,"172. colorado springs, co",37,CO,2006,0.0280085,,,
,,"172. colorado springs, co",37,CO,2007,0.02880658,,,
,,"172. colorado springs, co",37,CO,2008,0.02593768,,,
,,"172. colorado springs, co",37,CO,2009,0.04033457,,,
,,"172. colorado springs, co",37,CO,2010,0.04626608,,,
,,"172. colorado springs, co",37,CO,2011,0.04836252,,,
,,17300,,,2012,0.03747323,,,
,,17300,,,2013,0.03768318,,,
,,17300,,,2014,0.02957947,,,
,,17300,,,2015,0.02724699,,,
,,17300,,,2016,0.02714286,,,
,,17300,,,2017,0.02708406,,,
,,"174. columbia, mo",,MO,1980,0.01661475,,,
,,"174. columbia, mo",,MO,1990,0.02447411,,,
,,"174. columbia, mo",,MO,2000,0.0314394,,,
,,"174. columbia, mo",,MO,2005,0.02262444,,,
,,"174. columbia, mo",,MO,2006,0.03015485,,,
,,"174. columbia, mo",,MO,2007,0.02931596,,,
,,"174. columbia, mo",,MO,2008,0.03136955,,,
,,"174. columbia, mo",,MO,2009,0.03656716,,,
,,"174. columbia, mo",,MO,2010,0.03070866,,,
,,"174. columbia, mo",,MO,2011,0.02786885,,,
,,17460,47,,2012,0.04512572,,,
,,17460,47,,2013,0.04078861,,,
,,17460,47,,2014,0.03917639,,,
,,17460,47,,2015,0.03279766,,,
,,17460,47,,2016,0.0305182,,,
,,17460,47,,2017,0.02606407,,,
,,"176. columbia, sc",,SC,1960,0.01190093,,,
,,"176. columbia, sc",,SC,1970,0.01340034,,,
,,"176. columbia, sc",,SC,1980,0.02511435,,,
,,"176. columbia, sc",,SC,1990,0.02421681,,,
,,"176. columbia, sc",,SC,2000,0.02697611,,,
,,"176. columbia, sc",,SC,2005,0.03026863,,,
,,"176. columbia, sc",,SC,2006,0.02644188,,,
,,"176. columbia, sc",,SC,2007,0.02383456,,,
,,"176. columbia, sc",,SC,2008,0.03102502,,,
,,"176. columbia, sc",,SC,2009,0.04279892,,,
,,"176. columbia, sc",,SC,2010,0.05422089,,,
,,"176. columbia, sc",,SC,2011,0.05137376,,,
,,17660,,,2012,0.04554866,,,
,,17660,,,2013,0.03243744,,,
,,17660,,,2014,0.04127967,,,
,,17660,,,2015,0.01624549,,,
,,17660,,,2016,0.0261927,,,
,,17660,,,2017,0.02053037,,,
,,17780,,,2012,0.03244838,,,
,,17780,,,2013,0.03251054,,,
,,17780,,,2014,0.02356496,,,
,,17780,,,2015,0.01359773,,,
,,17780,,,2016,0.02167871,,,
,,17780,,,2017,0.01620746,,,
,,17820,37,,2012,0.04338804,,,
,,17820,37,,2013,0.03876113,,,
,,17820,37,,2014,0.0334352,,,
,,17820,37,,2015,0.02729574,,,
,,17820,37,,2016,0.0245916,,,
,,17820,37,,2017,0.02792052,,,
,,17860,,,2012,0.04725086,,,
,,17860,,,2013,0.02067825,,,
,,17860,,,2014,0.02543068,,,
,,17860,,,2015,0.01713796,,,
,,17860,,,2016,0.01633987,,,
,,17860,,,2017,0.02192639,,,
,,17900,,,2012,0.04343206,,,
,,17900,,,2013,0.0422498,,,
,,17900,,,2014,0.03506018,,,
,,17900,,,2015,0.02779953,,,
,,17900,,,2016,0.02670886,,,
,,17900,,,2017,0.02374302,,,
,,"180. columbus, ga/al",,,1960,0.02047138,,,
,,"180. columbus, ga/al",,,1980,0.03447274,,,
,,"180. columbus, ga/al",,,2000,0.02950897,,,
,,"180. columbus, ga/al",,,2005,0.03540337,,,
,,"180. columbus, ga/al",,,2006,0.0324826,,,
,,"180. columbus, ga/al",,,2007,0.0377907,,,
,,"180. columbus, ga/al",,,2008,0.0291932,,,
,,"180. columbus, ga/al",,,2009,0.04584819,,,
,,"180. columbus, ga/al",,,2010,0.04322916,,,
,,"180. columbus, ga/al",,,2011,0.05521472,,,
,,18140,13,,2012,0.03766072,,,
,,18140,13,,2013,0.03238918,,,
,,18140,13,,2014,0.02905928,,,
,,18140,13,,2015,0.0260743,,,
,,18140,13,,2016,0.0216849,,,
,,18140,13,,2017,0.02038805,,,
,,"184. columbus, oh",,OH,1960,0.01756548,,,
,,"184. columbus, oh",,OH,1970,0.01194277,,,
,,"184. columbus, oh",13,OH,1980,0.02832227,,,
,,"184. columbus, oh",13,OH,1990,0.02555732,,,
,,"184. columbus, oh",13,OH,2000,0.02185074,,,
,,"184. columbus, oh",13,OH,2005,0.03333824,,,
,,"184. columbus, oh",13,OH,2006,0.03141021,,,
,,"184. columbus, oh",13,OH,2007,0.03060712,,,
,,"184. columbus, oh",13,OH,2008,0.03016009,,,
,,"184. columbus, oh",13,OH,2009,0.04340986,,,
,,"184. columbus, oh",13,OH,2010,0.05279636,,,
,,"184. columbus, oh",13,OH,2011,0.0424564,,,
,,"188. corpus christi, tx",,TX,1960,0.0218494,,,
,,"188. corpus christi, tx",,TX,1970,0.01393189,,,
,,"188. corpus christi, tx",,TX,1980,0.02202476,,,
,,"188. corpus christi, tx",,TX,1990,0.03441972,,,
,,"188. corpus christi, tx",,TX,2000,0.03263511,,,
,,"188. corpus christi, tx",,TX,2005,0.02680167,,,
,,"188. corpus christi, tx",,TX,2006,0.03327284,,,
,,"188. corpus christi, tx",,TX,2007,0.02540888,,,
,,"188. corpus christi, tx",,TX,2008,0.02760085,,,
,,"188. corpus christi, tx",,TX,2009,0.04131736,,,
,,"188. corpus christi, tx",,TX,2010,0.04010616,,,
,,"188. corpus christi, tx",,TX,2011,0.03490008,,,
,,"188. corpus christi, tx",,TX,2012,0.02766884,,,
,,"188. corpus christi, tx",,TX,2013,0.02270223,,,
,,"188. corpus christi, tx",,TX,2014,0.02679768,,,
,,"188. corpus christi, tx",,TX,2015,0.02678974,,,
,,"188. corpus christi, tx",,TX,2016,0.02857757,,,
,,"188. corpus christi, tx",,TX,2017,0.02884616,,,
,,"190. cumberland, md/wv",,,1980,0.03280225,,,
,,19100,9,,2012,0.03817288,,,
,,19100,9,,2013,0.03284808,,,
,,19100,9,,2014,0.02909111,,,
,,19100,9,,2015,0.02228125,,,
,,19100,9,,2016,0.0217457,,,
,,19100,9,,2017,0.02212879,,,
,,"192. dallas-fort worth, tx",,TX,1960,0.0133975,,,
,,"192. dallas-fort worth, tx",,TX,1970,0.01321668,,,
,,"192. dallas-fort worth, tx",9,TX,1980,0.01526412,,,
,,"192. dallas-fort worth, tx",9,TX,1990,0.02886109,,,
,,"192. dallas-fort worth, tx",9,TX,2000,0.02304849,,,
,,"192. dallas-fort worth, tx",9,TX,2005,0.03475032,,,
,,"192. dallas-fort worth, tx",9,TX,2006,0.03159122,,,
,,"192. dallas-fort worth, tx",9,TX,2007,0.02805864,,,
,,"192. dallas-fort worth, tx",9,TX,2008,0.02583718,,,
,,"192. dallas-fort worth, tx",9,TX,2009,0.03995996,,,
,,"192. dallas-fort worth, tx",9,TX,2010,0.04508952,,,
,,"192. dallas-fort worth, tx",9,TX,2011,0.04343949,,,
,,"193. danbury, ct",,CT,1980,0.01414743,,,
,,"193. danbury, ct",,CT,1990,0.02323437,,,
,,"193. danbury, ct",,CT,2000,0.01382965,,,
,,"193. danbury, ct",,CT,2005,0.02643172,,,
,,"193. danbury, ct",,CT,2006,0.02955975,,,
,,"193. danbury, ct",,CT,2007,0.01911589,,,
,,"193. danbury, ct",,CT,2008,0.02257474,,,
,,"193. danbury, ct",,CT,2009,0.03987916,,,
,,"193. danbury, ct",,CT,2010,0.04678362,,,
,,"193. danbury, ct",,CT,2011,0.04680095,,,
,,19300,,,2012,0.04418605,,,
,,19300,,,2013,0.03044496,,,
,,19300,,,2014,0.0276873,,,
,,19300,,,2015,0.02039275,,,
,,19300,,,2016,0.01134644,,,
,,19300,,,2017,0.01286633,,,
,,19380,,,2012,0.04507628,,,
,,19380,,,2013,0.03893781,,,
,,19380,,,2014,0.0338211,,,
,,19380,,,2015,0.03329694,,,
,,19380,,,2016,0.02831226,,,
,,19380,,,2017,0.02666667,,,
,,19460,,,2012,0.04972376,,,
,,19460,,,2013,0.03761062,,,
,,19460,,,2014,0.03308824,,,
,,19460,,,2015,0.03598775,,,
,,19460,,,2016,0.01825095,,,
,,19460,,,2017,0.02190332,,,
,,"195. danville, va",,VA,1980,0.03134843,,,
,,"195. danville, va",,VA,1990,0.03448276,,,
,,"195. danville, va",,VA,2000,0.03202091,,,
,,"195. danville, va",,VA,2003,0.04534606,,,
,,"195. danville, va",,VA,2005,0.04194079,,,
,,"195. danville, va",,VA,2006,0.03996926,,,
,,"195. danville, va",,VA,2007,0.03784219,,,
,,"195. danville, va",,VA,2008,0.03504274,,,
,,"195. danville, va",,VA,2009,0.05834018,,,
,,"195. danville, va",,VA,2010,0.05597326,,,
,,"195. danville, va",,VA,2011,0.04720406,,,
,,19500,,,2012,0.05522388,,,
,,19500,,,2013,0.06120888,,,
,,19500,,,2014,0.04037006,,,
,,19500,,,2015,0.0288,,,
,,19500,,,2016,0.03137255,,,
,,19500,,,2017,0.0340249,,,
,,"196. davenport, ia - rock island-moline, il",,IL,1960,0.01485148,,,
,,"196. davenport, ia - rock island-moline, il",,IL,1970,0.01887358,,,
,,"196. davenport, ia - rock island-moline, il",,IL,1980,0.02825117,,,
,,"196. davenport, ia - rock island-moline, il",,IL,1990,0.03093397,,,
,,"196. davenport, ia - rock island-moline, il",,IL,2000,0.02845266,,,
,,"196. davenport, ia - rock island-moline, il",,IL,2005,0.03117506,,,
,,"196. davenport, ia - rock island-moline, il",,IL,2006,0.02855848,,,
,,"196. davenport, ia - rock island-moline, il",,IL,2007,0.02998155,,,
,,"196. davenport, ia - rock island-moline, il",,IL,2008,0.02516941,,,
,,"196. davenport, ia - rock island-moline, il",,IL,2009,0.03180373,,,
,,"196. davenport, ia - rock island-moline, il",,IL,2010,0.03183265,,,
,,"196. davenport, ia - rock island-moline, il",,IL,2011,0.03440671,,,
,,19660,,,2012,0.04815498,,,
,,19660,,,2013,0.03934895,,,
,,19660,,,2014,0.03123317,,,
,,19660,,,2015,0.03066288,,,
,,19660,,,2016,0.02449192,,,
,,19660,,,2017,0.02042598,,,
,,19740,18,,2012,0.03801016,,,
,,19740,18,,2013,0.03367434,,,
,,19740,18,,2014,0.02381351,,,
,,19740,18,,2015,0.02142683,,,
,,19740,18,,2016,0.0208477,,,
,,19740,18,,2017,0.01809184,,,
,,19780,,,2012,0.02743033,,,
,,19780,,,2013,0.02302846,,,
,,19780,,,2014,0.0227805,,,
,,19780,,,2015,0.02239121,,,
,,19780,,,2016,0.01914672,,,
,,19780,,,2017,0.01759771,,,
,,19820,22,,2012,0.05727947,,,
,,19820,22,,2013,0.04610202,,,
,,19820,22,,2014,0.04174181,,,
,,19820,22,,2015,0.03622711,,,
,,19820,22,,2016,0.02955778,,,
,,19820,22,,2017,0.0279718,,,
,,"20. albuquerque, nm",,NM,1960,0.01461411,,,
,,"20. albuquerque, nm",,NM,1970,0.01986532,,,
,,"20. albuquerque, nm",31,NM,1980,0.0326639,,,
,,"20. albuquerque, nm",31,NM,1990,0.03141622,,,
,,"20. albuquerque, nm",31,NM,2000,0.02842501,,,
,,"20. albuquerque, nm",31,NM,2005,0.03205866,,,
,,"20. albuquerque, nm",31,NM,2006,0.03102901,,,
,,"20. albuquerque, nm",31,NM,2007,0.02760424,,,
,,"20. albuquerque, nm",31,NM,2008,0.02607294,,,
,,"20. albuquerque, nm",31,NM,2009,0.03470529,,,
,,"20. albuquerque, nm",31,NM,2010,0.04103429,,,
,,"20. albuquerque, nm",31,NM,2011,0.05254092,,,
,,"200. dayton-springfield, oh",,OH,1960,0.01716684,,,
,,"200. dayton-springfield, oh",,OH,1970,0.01548728,,,
,,"200. dayton-springfield, oh",,OH,1980,0.03911796,,,
,,"200. dayton-springfield, oh",,OH,1990,0.02925156,,,
,,"200. dayton-springfield, oh",,OH,2000,0.02611622,,,
,,"200. dayton-springfield, oh",,OH,2005,0.03340604,,,
,,"200. dayton-springfield, oh",,OH,2006,0.03025601,,,
,,"200. dayton-springfield, oh",,OH,2007,0.0318371,,,
,,"200. dayton-springfield, oh",,OH,2008,0.03263857,,,
,,"200. dayton-springfield, oh",,OH,2009,0.04780182,,,
,,"200. dayton-springfield, oh",,OH,2010,0.05196422,,,
,,"200. dayton-springfield, oh",,OH,2011,0.05218258,,,
,,20100,,,2012,0.04915628,,,
,,20100,,,2013,0.03648649,,,
,,20100,,,2014,0.0377488,,,
,,20100,,,2015,0.02866894,,,
,,20100,,,2016,0.03732394,,,
,,20100,,,2017,0.03235083,,,
,,"202. daytona beach, fl",,FL,1980,0.02413698,,,
,,"202. daytona beach, fl",,FL,1990,0.0241607,,,
,,"202. daytona beach, fl",,FL,2000,0.02788377,,,
,,"202. daytona beach, fl",,FL,2005,0.02947898,,,
,,"202. daytona beach, fl",,FL,2006,0.02361142,,,
,,"202. daytona beach, fl",,FL,2007,0.02950595,,,
,,"202. daytona beach, fl",,FL,2008,0.03014965,,,
,,"202. daytona beach, fl",,FL,2009,0.05289788,,,
,,"202. daytona beach, fl",,FL,2010,0.06120549,,,
,,"202. daytona beach, fl",,FL,2011,0.05268465,,,
,,"203. decatur, al",,AL,1990,0.02665662,,,
,,"203. decatur, al",,AL,2000,0.0241499,,,
,,"203. decatur, al",,AL,2003,0.01178451,,,
,,"203. decatur, al",,AL,2005,0.03262519,,,
,,"203. decatur, al",,AL,2006,0.02880658,,,
,,"203. decatur, al",,AL,2007,0.02030812,,,
,,"203. decatur, al",,AL,2008,0.02741703,,,
,,"203. decatur, al",,AL,2009,0.05403458,,,
,,"203. decatur, al",,AL,2010,0.05636896,,,
,,"203. decatur, al",,AL,2011,0.04266874,,,
,,"204. decatur, il",,IL,1960,0.01955903,,,
,,"204. decatur, il",,IL,1980,0.04525472,,,
,,"204. decatur, il",,IL,1990,0.02994282,,,
,,"204. decatur, il",,IL,2000,0.02989516,,,
,,"204. decatur, il",,IL,2005,0.03668262,,,
,,"204. decatur, il",,IL,2006,0.02635659,,,
,,"204. decatur, il",,IL,2007,0.02830189,,,
,,"204. decatur, il",,IL,2008,0.02633745,,,
,,"204. decatur, il",,IL,2009,0.03852459,,,
,,"204. decatur, il",,IL,2010,0.05660378,,,
,,"204. decatur, il",,IL,2011,0.05333334,,,
,,20700,,,2012,0.06760204,,,
,,20700,,,2013,0.04783599,,,
,,20700,,,2014,0.04330709,,,
,,20700,,,2015,0.04421326,,,
,,20700,,,2016,0.03592814,,,
,,20700,,,2017,0.03189066,,,
,,20740,,,2012,0.03736264,,,
,,20740,,,2013,0.02368988,,,
,,20740,,,2014,0.01763409,,,
,,20740,,,2015,0.01371951,,,
,,20740,,,2016,0.01608187,,,
,,20740,,,2017,0.01863799,,,
,,"208. denver-boulder, co",,CO,1960,0.01331313,,,
,,"208. denver-boulder, co",,CO,1970,0.01493466,,,
,,"208. denver-boulder, co",18,CO,1980,0.02172186,,,
,,"208. denver-boulder, co",18,CO,1990,0.02794371,,,
,,"208. denver-boulder, co",18,CO,2000,0.02178264,,,
,,"208. denver-boulder, co",18,CO,2005,0.03328275,,,
,,"208. denver-boulder, co",18,CO,2006,0.02752519,,,
,,"208. denver-boulder, co",18,CO,2007,0.02734828,,,
,,"208. denver-boulder, co",18,CO,2008,0.02418386,,,
,,"208. denver-boulder, co",18,CO,2009,0.04421003,,,
,,"208. denver-boulder, co",18,CO,2010,0.05189926,,,
,,"208. denver-boulder, co",18,CO,2011,0.04549501,,,
,,20940,,,2012,0.06166983,,,
,,20940,,,2013,0.04712536,,,
,,20940,,,2014,0.04347826,,,
,,20940,,,2015,0.05745968,,,
,,20940,,,2016,0.04284324,,,
,,20940,,,2017,0.03889458,,,
,,21140,,,2012,0.02460025,,,
,,21140,,,2013,0.02324037,,,
,,21140,,,2014,0.02370555,,,
,,21140,,,2015,0.02028398,,,
,,21140,,,2016,0.02186879,,,
,,21140,,,2017,0.01659751,,,
,,"212. des moines, ia",,IA,1960,0.01105932,,,
,,"212. des moines, ia",,IA,1970,0.01265352,,,
,,"212. des moines, ia",,IA,1980,0.02466741,,,
,,"212. des moines, ia",,IA,1990,0.02077405,,,
,,"212. des moines, ia",,IA,2000,0.02835741,,,
,,"212. des moines, ia",,IA,2005,0.03106332,,,
,,"212. des moines, ia",,IA,2006,0.02164179,,,
,,"212. des moines, ia",,IA,2007,0.023997,,,
,,"212. des moines, ia",,IA,2008,0.01973684,,,
,,"212. des moines, ia",,IA,2009,0.0257079,,,
,,"212. des moines, ia",,IA,2010,0.03186941,,,
,,"212. des moines, ia",,IA,2011,0.03109729,,,
,,21340,21,,2012,0.04302618,,,
,,21340,21,,2013,0.03862095,,,
,,21340,21,,2014,0.03572779,,,
,,21340,21,,2015,0.02972814,,,
,,21340,21,,2016,0.02839718,,,
,,21340,21,,2017,0.02579066,,,
,,21500,,,2012,0.04547192,,,
,,21500,,,2013,0.03474609,,,
,,21500,,,2014,0.02576734,,,
,,21500,,,2015,0.02799552,,,
,,21500,,,2016,0.02109375,,,
,,21500,,,2017,0.02457098,,,
,,"216. detroit, mi",,MI,1960,0.02942574,,,
,,"216. detroit, mi",,MI,1970,0.02283982,,,
,,"216. detroit, mi",22,MI,1980,0.05387254,,,
,,"216. detroit, mi",22,MI,1990,0.04168669,,,
,,"216. detroit, mi",22,MI,2000,0.02865378,,,
,,"216. detroit, mi",22,MI,2005,0.04536968,,,
,,"216. detroit, mi",22,MI,2006,0.04741312,,,
,,"216. detroit, mi",22,MI,2007,0.04874782,,,
,,"216. detroit, mi",22,MI,2008,0.04726745,,,
,,"216. detroit, mi",22,MI,2009,0.07190307,,,
,,"216. detroit, mi",22,MI,2010,0.07545586,,,
,,"216. detroit, mi",22,MI,2011,0.06324722,,,
,,21660,,,2012,0.05333334,,,
,,21660,,,2013,0.04610951,,,
,,21660,,,2014,0.03830142,,,
,,21660,,,2015,0.0332697,,,
,,21660,,,2016,0.03346133,,,
,,21660,,,2017,0.03026937,,,
,,"218. dothan, al",,AL,2000,0.02535438,,,
,,"218. dothan, al",,AL,2005,0.02252252,,,
,,"218. dothan, al",,AL,2006,0.02482495,,,
,,"218. dothan, al",,AL,2007,0.02406932,,,
,,"218. dothan, al",,AL,2008,0.02634881,,,
,,"218. dothan, al",,AL,2009,0.03663664,,,
,,"218. dothan, al",,AL,2010,0.03473716,,,
,,"218. dothan, al",,AL,2011,0.04437283,,,
,,"219. dover, de",,DE,2000,0.02419116,,,
,,"219. dover, de",,DE,2003,0.03555556,,,
,,"219. dover, de",,DE,2005,0.03459372,,,
,,"219. dover, de",,DE,2006,0.03620955,,,
,,"219. dover, de",,DE,2007,0.02277904,,,
,,"219. dover, de",,DE,2008,0.02951764,,,
,,"219. dover, de",,DE,2009,0.0437037,,,
,,"219. dover, de",,DE,2010,0.03982301,,,
,,"219. dover, de",,DE,2011,0.04829932,,,
,,"22. alexandria, la",,LA,1980,0.02676725,,,
,,"22. alexandria, la",,LA,1990,0.03771904,,,
,,"22. alexandria, la",,LA,2000,0.03202956,,,
,,"22. alexandria, la",,LA,2005,0.02315271,,,
,,"22. alexandria, la",,LA,2006,0.02954432,,,
,,"22. alexandria, la",,LA,2007,0.02572498,,,
,,"22. alexandria, la",,LA,2008,0.02798232,,,
,,"22. alexandria, la",,LA,2009,0.02522255,,,
,,"22. alexandria, la",,LA,2010,0.02551834,,,
,,"22. alexandria, la",,LA,2011,0.04526749,,,
,,22180,,,2012,0.06384304,,,
,,22180,,,2013,0.05194805,,,
,,22180,,,2014,0.03392622,,,
,,22180,,,2015,0.04226736,,,
,,22180,,,2016,0.03832641,,,
,,22180,,,2017,0.03068253,,,
,,22220,,,2012,0.03165468,,,
,,22220,,,2013,0.01978856,,,
,,22220,,,2014,0.01913478,,,
,,22220,,,2015,0.02074468,,,
,,22220,,,2016,0.01325804,,,
,,22220,,,2017,0.0190811,,,
,,22380,,,2012,0.05391304,,,
,,22380,,,2013,0.0568915,,,
,,22380,,,2014,0.0566258,,,
,,22380,,,2015,0.05648415,,,
,,22380,,,2016,0.05207167,,,
,,22380,,,2017,0.04095186,,,
,,"224. duluth-superior, mn/wi",,,1960,0.03600576,,,
,,"224. duluth-superior, mn/wi",,,1970,0.0257038,,,
,,"224. duluth-superior, mn/wi",,,1980,0.03957724,,,
,,"224. duluth-superior, mn/wi",,,1990,0.03765604,,,
,,"224. duluth-superior, mn/wi",,,2000,0.03623188,,,
,,"224. duluth-superior, mn/wi",,,2005,0.02636719,,,
,,"224. duluth-superior, mn/wi",,,2006,0.03600406,,,
,,"224. duluth-superior, mn/wi",,,2007,0.03518782,,,
,,"224. duluth-superior, mn/wi",,,2008,0.0336972,,,
,,"224. duluth-superior, mn/wi",,,2009,0.05175688,,,
,,"224. duluth-superior, mn/wi",,,2010,0.04358238,,,
,,"224. duluth-superior, mn/wi",,,2011,0.0432357,,,
,,22500,,,2012,0.05152759,,,
,,22500,,,2013,0.05222337,,,
,,22500,,,2014,0.05722743,,,
,,22500,,,2015,0.04778325,,,
,,22500,,,2016,0.03007136,,,
,,22500,,,2017,0.02442828,,,
,,22660,,,2012,0.03821892,,,
,,22660,,,2013,0.02993585,,,
,,22660,,,2014,0.02719141,,,
,,22660,,,2015,0.0299756,,,
,,22660,,,2016,0.02685026,,,
,,22660,,,2017,0.02665282,,,
,,"228. dutchess co., ny",,NY,2000,0.02423856,,,
,,"228. dutchess co., ny",,NY,2005,0.0285124,,,
,,"228. dutchess co., ny",,NY,2006,0.02271881,,,
,,"228. dutchess co., ny",,NY,2007,0.02495127,,,
,,"228. dutchess co., ny",,NY,2008,0.02538462,,,
,,"228. dutchess co., ny",,NY,2009,0.04232397,,,
,,"228. dutchess co., ny",,NY,2010,0.04940375,,,
,,"228. dutchess co., ny",,NY,2011,0.05147906,,,
,,"229. eau claire, wi",,WI,1980,0.0374097,,,
,,"229. eau claire, wi",,WI,1990,0.0291937,,,
,,"229. eau claire, wi",,WI,2000,0.02716514,,,
,,"229. eau claire, wi",,WI,2005,0.03557312,,,
,,"229. eau claire, wi",,WI,2006,0.01652387,,,
,,"229. eau claire, wi",,WI,2007,0.03007519,,,
,,"229. eau claire, wi",,WI,2008,0.0215873,,,
,,"229. eau claire, wi",,WI,2009,0.04091456,,,
,,"229. eau claire, wi",,WI,2010,0.03770086,,,
,,"229. eau claire, wi",,WI,2011,0.04047323,,,
,,23060,,,2012,0.04089327,,,
,,23060,,,2013,0.03596516,,,
,,23060,,,2014,0.03524229,,,
,,23060,,,2015,0.02627694,,,
,,23060,,,2016,0.02146172,,,
,,23060,,,2017,0.02141204,,,
,,"231. el paso, tx",,TX,1960,0.01528672,,,
,,"231. el paso, tx",,TX,1970,0.01548206,,,
,,"231. el paso, tx",21,TX,1980,0.02486875,,,
,,"231. el paso, tx",21,TX,1990,0.03545745,,,
,,"231. el paso, tx",21,TX,2000,0.0331992,,,
,,"231. el paso, tx",21,TX,2003,0.04308252,,,
,,"231. el paso, tx",21,TX,2005,0.04117399,,,
,,"231. el paso, tx",21,TX,2006,0.03053124,,,
,,"231. el paso, tx",21,TX,2007,0.03131857,,,
,,"231. el paso, tx",21,TX,2008,0.02570139,,,
,,"231. el paso, tx",21,TX,2009,0.03345653,,,
,,"231. el paso, tx",21,TX,2010,0.04154755,,,
,,"231. el paso, tx",21,TX,2011,0.04148004,,,
,,"232. elkhart-goshen, in",,IN,1980,0.03957916,,,
,,"232. elkhart-goshen, in",,IN,1990,0.02102571,,,
,,"232. elkhart-goshen, in",,IN,2000,0.01535791,,,
,,"232. elkhart-goshen, in",,IN,2005,0.01963268,,,
,,"232. elkhart-goshen, in",,IN,2006,0.03074952,,,
,,"232. elkhart-goshen, in",,IN,2007,0.03276623,,,
,,"232. elkhart-goshen, in",,IN,2008,0.03665865,,,
,,"232. elkhart-goshen, in",,IN,2009,0.06982544,,,
,,"232. elkhart-goshen, in",,IN,2010,0.0547422,,,
,,"232. elkhart-goshen, in",,IN,2011,0.05025868,,,
,,23420,33,,2012,0.06371429,,,
,,23420,33,,2013,0.0471737,,,
,,23420,33,,2014,0.04437579,,,
,,23420,33,,2015,0.0368495,,,
,,23420,33,,2016,0.03379136,,,
,,23420,33,,2017,0.03234725,,,
,,23460,,,2012,0.03821656,,,
,,23460,,,2013,0.02851524,,,
,,23460,,,2014,0.03760163,,,
,,23460,,,2015,0.02240326,,,
,,23460,,,2016,0.02205072,,,
,,23460,,,2017,0.01783724,,,
,,23540,,,2012,0.03656821,,,
,,23540,,,2013,0.03847816,,,
,,23540,,,2014,0.03685827,,,
,,23540,,,2015,0.02118644,,,
,,23540,,,2016,0.02737882,,,
,,23540,,,2017,0.0215764,,,
,,23580,,,2012,0.03274712,,,
,,23580,,,2013,0.04171856,,,
,,23580,,,2014,0.01753361,,,
,,23580,,,2015,0.02379603,,,
,,23580,,,2016,0.01365796,,,
,,23580,,,2017,0.01813187,,,
,,"236. erie, pa",,PA,1960,0.03310225,,,
,,"236. erie, pa",,PA,1970,0.01203819,,,
,,"236. erie, pa",,PA,1980,0.03581335,,,
,,"236. erie, pa",,PA,1990,0.02943169,,,
,,"236. erie, pa",,PA,2000,0.02925451,,,
,,"236. erie, pa",,PA,2003,0.03240324,,,
,,"236. erie, pa",,PA,2005,0.03733122,,,
,,"236. erie, pa",,PA,2006,0.03163379,,,
,,"236. erie, pa",,PA,2007,0.03011818,,,
,,"236. erie, pa",,PA,2008,0.02973694,,,
,,"236. erie, pa",,PA,2009,0.0436949,,,
,,"236. erie, pa",,PA,2010,0.0426576,,,
,,"236. erie, pa",,PA,2011,0.04235382,,,
,,"24. allentown-bethlehem-easton, pa/nj",,,1960,0.01701354,,,
,,"24. allentown-bethlehem-easton, pa/nj",,,1970,0.00932306,,,
,,"24. allentown-bethlehem-easton, pa/nj",,,1980,0.02405787,,,
,,"24. allentown-bethlehem-easton, pa/nj",,,1990,0.02203539,,,
,,"24. allentown-bethlehem-easton, pa/nj",,,2000,0.02194749,,,
,,"24. allentown-bethlehem-easton, pa/nj",,,2005,0.03286755,,,
,,"24. allentown-bethlehem-easton, pa/nj",,,2006,0.02061856,,,
,,"24. allentown-bethlehem-easton, pa/nj",,,2007,0.02613047,,,
,,"24. allentown-bethlehem-easton, pa/nj",,,2008,0.02589823,,,
,,"24. allentown-bethlehem-easton, pa/nj",,,2009,0.04089492,,,
,,"24. allentown-bethlehem-easton, pa/nj",,,2010,0.04600711,,,
,,"24. allentown-bethlehem-easton, pa/nj",,,2011,0.03660769,,,
,,"240. eugene-springfield, or",,OR,1960,0.0248661,,,
