fips,cbsa,metarea,metareano,state_fips,year,reform_date,event_time,treated,exposure_intensity
,,11100,,,1963,,,0,
,,11100,,,1964,,,0,
,,11100,,,1965,,,0,
,,11100,,,1966,,,0,
,,11100,,,1967,,,0,
,,11100,,,1968,,,0,
,,11100,,,1969,,,0,
,,11100,,,1970,,,0,
,,11100,,,1971,,,0,
,,11100,,,1972,,,0,
,,11100,,,1973,,,0,
,,11100,,,1974,,,0,
,,11100,,,1975,,,0,
,,11100,,,1976,,,0,
,,11100,,,1977,,,0,
,,11100,,,1978,,,0,
,,11100,,,1979,,,0,
,,11100,,,1980,,,0,
,,11100,,,1981,,,0,
,,11100,,,1982,,,0,
,,11100,,,1983,,,0,
,,11100,,,1984,,,0,
,,11100,,,1985,,,0,
,,11100,,,1986,,,0,
,,11100,,,1987,,,0,
,,11100,,,1988,,,0,
,,11100,,,1989,,,0,
,,11100,,,1990,,,0,
,,11100,,,1991,,,0,
,,11100,,,1992,,,0,
,,11100,,,1993,,,0,
,,11100,,,1994,,,0,
,,11100,,,1995,,,0,
,,11100,,,1996,,,0,
,,11100,,,1997,,,0,
,,11100,,,1998,,,0,
,,11100,,,1999,,,0,
,,11100,,,2000,,,0,
,,11100,,,2001,,,0,
,,11100,,,2002,,,0,
,,11100,,,2003,,,0,
,,11100,,,2004,,,0,
,,11100,,,2005,,,0,
,,11100,,,2006,,,0,
,,11100,,,2007,,,0,
,,11100,,,2008,,,0,
,,11100,,,2009,,,0,
,,11100,,,2010,,,0,
,,11100,,,2011,,,0,
,,11100,,,2012,,,0,
,,11100,,,2013,,,0,
,,11100,,,2014,,,0,
,,11100,,,2015,,,0,
,,11100,,,2016,,,0,
,,11100,,,2017,,,0,
,,"112. boston, ma/nh",,,1940,1980-01-01,-40,1,0.00473329
,,"112. boston, ma/nh",,,1944,1980-01-01,-36,1,0.00473329
,,"112. boston, ma/nh",,,1945,1980-01-01,-35,1,0.00473329
,,"112. boston, ma/nh",,,1946,1980-01-01,-34,1,0.00473329
,,"112. boston, ma/nh",,,1947,1980-01-01,-33,1,0.00473329
,,"112. boston, ma/nh",,,1948,1980-01-01,-32,1,0.00473329
,,"112. boston, ma/nh",,,1949,1980-01-01,-31,1,0.00473329
,,"112. boston, ma/nh",,,1950,1980-01-01,-30,1,0.00473329
,,"112. boston, ma/nh",,,1951,1980-01-01,-29,1,0.00473329
,,"112. boston, ma/nh",,,1952,1980-01-01,-28,1,0.00473329
,,"112. boston, ma/nh",,,1953,1980-01-01,-27,1,0.00473329
,,"112. boston, ma/nh",,,1954,1980-01-01,-26,1,0.00473329
,,"112. boston, ma/nh",,,1955,1980-01-01,-25,1,0.00473329
,,"112. boston, ma/nh",,,1956,1980-01-01,-24,1,0.00473329
,,"112. boston, ma/nh",,,1957,1980-01-01,-23,1,0.00473329
,,"112. boston, ma/nh",,,1958,1980-01-01,-22,1,0.00473329
,,"112. boston, ma/nh",,,1959,1980-01-01,-21,1,0.00473329
,,"112. boston, ma/nh",,,1960,1980-01-01,-20,1,0.00473329
,,"112. boston, ma/nh",,,1961,1980-01-01,-19,1,0.00473329
,,"112. boston, ma/nh",,,1962,1980-01-01,-18,1,0.00473329
,,"112. boston, ma/nh",,,1963,1980-01-01,-17,1,0.00473329
,,"112. boston, ma/nh",,,1964,1980-01-01,-16,1,0.00473329
,,"112. boston, ma/nh",,,1965,1980-01-01,-15,1,0.00473329
,,"112. boston, ma/nh",,,1966,1980-01-01,-14,1,0.00473329
,,"112. boston, ma/nh",,,1967,1980-01-01,-13,1,0.00473329
,,"112. boston, ma/nh",,,1968,1980-01-01,-12,1,0.00473329
,,"112. boston, ma/nh",,,1969,1980-01-01,-11,1,0.00473329
,,"112. boston, ma/nh",,,1970,1980-01-01,-10,1,0.00473329
,,"112. boston, ma/nh",,,1971,1980-01-01,-9,1,0.00473329
,,"112. boston, ma/nh",,,1972,1980-01-01,-8,1,0.00473329
,,"112. boston, ma/nh",,,1973,1980-01-01,-7,1,0.00473329
,,"112. boston, ma/nh",,,1974,1980-01-01,-6,1,0.00473329
,,"112. boston, ma/nh",,,1975,1980-01-01,-5,1,0.00473329
,,"112. boston, ma/nh",,,1976,1980-01-01,-4,1,0.00473329
,,"112. boston, ma/nh",,,1977,1980-01-01,-3,1,0.00473329
,,"112. boston, ma/nh",,,1978,1980-01-01,-2,1,0.00473329
,,"112. boston, ma/nh",,,1979,1980-01-01,-1,1,0.00473329
,,"112. boston, ma/nh",20,,1980,1980-01-01,0,1,0.00473329
,,"112. boston, ma/nh",20,,1981,1980-01-01,1,1,0.00473329
,,"112. boston, ma/nh",20,,1982,1980-01-01,2,1,0.00473329
,,"112. boston, ma/nh",20,,1983,1980-01-01,3,1,0.00473329
,,"112. boston, ma/nh",20,,1984,1980-01-01,4,1,0.00473329
,,"112. boston, ma/nh",20,,1985,1980-01-01,5,1,0.00473329
,,"112. boston, ma/nh",20,,1986,1980-01-01,6,1,0.00473329
,,"112. boston, ma/nh",20,,1987,1980-01-01,7,1,0.00473329
,,"112. boston, ma/nh",20,,1988,1980-01-01,8,1,0.00473329
,,"112. boston, ma/nh",20,,1989,1980-01-01,9,1,0.00473329
,,"112. boston, ma/nh",20,,1990,1980-01-01,10,1,0.00473329
,,"112. boston, ma/nh",20,,1991,1980-01-01,11,1,0.00473329
,,"112. boston, ma/nh",20,,1992,1980-01-01,12,1,0.00473329
,,"112. boston, ma/nh",20,,1993,1980-01-01,13,1,0.00473329
,,"112. boston, ma/nh",20,,1994,1980-01-01,14,1,0.00473329
,,"112. boston, ma/nh",20,,1995,1980-01-01,15,1,0.00473329
,,"112. boston, ma/nh",20,,1996,1980-01-01,16,1,0.00473329
,,"112. boston, ma/nh",20,,1997,1980-01-01,17,1,0.00473329
,,"112. boston, ma/nh",20,,1998,1980-01-01,18,1,0.00473329
,,"112. boston, ma/nh",20,,1999,1980-01-01,19,1,0.00473329
,,"112. boston, ma/nh",20,,2000,1980-01-01,20,1,0.00473329
,,"112. boston, ma/nh",20,,2001,1980-01-01,21,1,0.00473329
,,"112. boston, ma/nh",20,,2002,1980-01-01,22,1,0.00473329
,,"112. boston, ma/nh",20,,2003,1980-01-01,23,1,0.00473329
,,"112. boston, ma/nh",20,,2004,1980-01-01,24,1,0.00473329
,,"112. boston, ma/nh",20,,2005,1980-01-01,25,1,0.00473329
,,"112. boston, ma/nh",20,,2006,1980-01-01,26,1,0.00473329
,,"112. boston, ma/nh",20,,2007,1980-01-01,27,1,0.00473329
,,"112. boston, ma/nh",20,,2008,1980-01-01,28,1,0.00473329
,,"112. boston, ma/nh",20,,2009,1980-01-01,29,1,0.00473329
,,"112. boston, ma/nh",20,,2010,1980-01-01,30,1,0.00473329
,,"112. boston, ma/nh",20,,2011,1980-01-01,31,1,0.00473329
,,"112. boston, ma/nh",,,2012,1980-01-01,32,1,0.00473329
,,"112. boston, ma/nh",,,2013,1980-01-01,33,1,0.00473329
,,"112. boston, ma/nh",,,2014,1980-01-01,34,1,0.00473329
,,"114. bradenton, fl",,FL,1940,,,0,
,,"114. bradenton, fl",,FL,1944,,,0,
,,"114. bradenton, fl",,FL,1945,,,0,
,,"114. bradenton, fl",,FL,1946,,,0,
,,"114. bradenton, fl",,FL,1947,,,0,
,,"114. bradenton, fl",,FL,1948,,,0,
,,"114. bradenton, fl",,FL,1949,,,0,
,,"114. bradenton, fl",,FL,1950,,,0,
,,"114. bradenton, fl",,FL,1951,,,0,
,,"114. bradenton, fl",,FL,1952,,,0,
,,"114. bradenton, fl",,FL,1953,,,0,
,,"114. bradenton, fl",,FL,1954,,,0,
,,"114. bradenton, fl",,FL,1955,,,0,
,,"114. bradenton, fl",,FL,1956,,,0,
,,"114. bradenton, fl",,FL,1957,,,0,
,,"114. bradenton, fl",,FL,1958,,,0,
,,"114. bradenton, fl",,FL,1959,,,0,
,,"114. bradenton, fl",,FL,1960,,,0,
,,"114. bradenton, fl",,FL,1961,,,0,
,,"114. bradenton, fl",,FL,1962,,,0,
,,"114. bradenton, fl",,FL,1963,,,0,
,,"114. bradenton, fl",,FL,1964,,,0,
,,"114. bradenton, fl",,FL,1965,,,0,
,,"114. bradenton, fl",,FL,1966,,,0,
,,"114. bradenton, fl",,FL,1967,,,0,
,,"114. bradenton, fl",,FL,1968,,,0,
,,"114. bradenton, fl",,FL,1969,,,0,
,,"114. bradenton, fl",,FL,1970,,,0,
,,"114. bradenton, fl",,FL,1971,,,0,
,,"114. bradenton, fl",,FL,1972,,,0,
,,"114. bradenton, fl",,FL,1973,,,0,
,,"114. bradenton, fl",,FL,1974,,,0,
,,"114. bradenton, fl",,FL,1975,,,0,
,,"114. bradenton, fl",,FL,1976,,,0,
,,"114. bradenton, fl",,FL,1977,,,0,
,,"114. bradenton, fl",,FL,1978,,,0,
,,"114. bradenton, fl",,FL,1979,,,0,
,,"114. bradenton, fl",,FL,1980,,,0,
,,"114. bradenton, fl",,FL,1981,,,0,
,,"114. bradenton, fl",,FL,1982,,,0,
,,"114. bradenton, fl",,FL,1983,,,0,
,,"114. bradenton, fl",,FL,1984,,,0,
,,"114. bradenton, fl",,FL,1985,,,0,
,,"114. bradenton, fl",,FL,1986,,,0,
,,"114. bradenton, fl",,FL,1987,,,0,
,,"114. bradenton, fl",,FL,1988,,,0,
,,"114. bradenton, fl",,FL,1989,,,0,
,,"114. bradenton, fl",,FL,1990,,,0,
,,"114. bradenton, fl",,FL,1991,,,0,
,,"114. bradenton, fl",,FL,1992,,,0,
,,"114. bradenton, fl",,FL,1993,,,0,
,,"114. bradenton, fl",,FL,1994,,,0,
,,"114. bradenton, fl",,FL,1995,,,0,
,,"114. bradenton, fl",,FL,1996,,,0,
,,"114. bradenton, fl",,FL,1997,,,0,
,,"114. bradenton, fl",,FL,1998,,,0,
,,"114. bradenton, fl",,FL,1999,,,0,
,,"114. bradenton, fl",,FL,2000,,,0,
,,"114. bradenton, fl",,FL,2001,,,0,
,,"114. bradenton, fl",,FL,2002,,,0,
,,"114. bradenton, fl",,FL,2003,,,0,
,,"114. bradenton, fl",,FL,2004,,,0,
,,"114. bradenton, fl",,FL,2005,,,0,
,,"114. bradenton, fl",,FL,2006,,,0,
,,"114. bradenton, fl",,FL,2007,,,0,
,,"114. bradenton, fl",,FL,2008,,,0,
,,"114. bradenton, fl",,FL,2009,,,0,
,,"114. bradenton, fl",,FL,2010,,,0,
,,"114. bradenton, fl",,FL,2011,,,0,
,,"114. bradenton, fl",,FL,2012,,,0,
,,"114. bradenton, fl",,FL,2013,,,0,
,,"114. bradenton, fl",,FL,2014,,,0,
,,11460,,,1940,,,0,
,,11460,,,1944,,,0,
,,11460,,,1945,,,0,
,,11460,,,1946,,,0,
,,11460,,,1947,,,0,
,,11460,,,1948,,,0,
,,11460,,,1949,,,0,
,,11460,,,1950,,,0,
,,11460,,,1951,,,0,
,,11460,,,1952,,,0,
,,11460,,,1953,,,0,
,,11460,,,1954,,,0,
,,11460,,,1955,,,0,
,,11460,,,1956,,,0,
,,11460,,,1957,,,0,
,,11460,,,1958,,,0,
,,11460,,,1959,,,0,
,,11460,,,1960,,,0,
,,11460,,,1961,,,0,
,,11460,,,1962,,,0,
,,11460,,,1963,,,0,
,,11460,,,1964,,,0,
,,11460,,,1965,,,0,
,,11460,,,1966,,,0,
,,11460,,,1967,,,0,
,,11460,,,1968,,,0,
,,11460,,,1969,,,0,
,,11460,,,1970,,,0,
,,11460,,,1971,,,0,
,,11460,,,1972,,,0,
,,11460,,,1973,,,0,
,,11460,,,1974,,,0,
,,11460,,,1975,,,0,
,,11460,,,1976,,,0,
,,11460,,,1977,,,0,
,,11460,,,1978,,,0,
,,11460,,,1979,,,0,
,,11460,,,1980,,,0,
,,11460,,,1981,,,0,
,,11460,,,1982,,,0,
,,11460,,,1983,,,0,
,,11460,,,1984,,,0,
,,11460,,,1985,,,0,
,,11460,,,1986,,,0,
,,11460,,,1987,,,0,
,,11460,,,1988,,,0,
,,11460,,,1989,,,0,
,,11460,,,1990,,,0,
,,11460,,,1991,,,0,
,,11460,,,1992,,,0,
,,11460,,,1993,,,0,
,,11460,,,1994,,,0,
,,11460,,,1995,,,0,
,,11460,,,1996,,,0,
,,11460,,,1997,,,0,
,,11460,,,1998,,,0,
,,11460,,,1999,,,0,
,,11460,,,2000,,,0,
,,11460,,,2001,,,0,
,,11460,,,2002,,,0,
,,11460,,,2003,,,0,
,,11460,,,2004,,,0,
,,11460,,,2005,,,0,
,,11460,,,2006,,,0,
,,11460,,,2007,,,0,
,,11460,,,2008,,,0,
,,11460,,,2009,,,0,
,,11460,,,2010,,,0,
,,11460,,,2011,,,0,
,,11460,,,2012,,,0,
,,11460,,,2013,,,0,
,,11460,,,2014,,,0,
,,11460,,,2015,,,0,
,,11460,,,2016,,,0,
,,11460,,,2017,,,0,
,,"115. bremerton, wa",,WA,1940,,,0,
,,"115. bremerton, wa",,WA,1944,,,0,
,,"115. bremerton, wa",,WA,1945,,,0,
,,"115. bremerton, wa",,WA,1946,,,0,
,,"115. bremerton, wa",,WA,1947,,,0,
,,"115. bremerton, wa",,WA,1948,,,0,
,,"115. bremerton, wa",,WA,1949,,,0,
,,"115. bremerton, wa",,WA,1950,,,0,
,,"115. bremerton, wa",,WA,1951,,,0,
,,"115. bremerton, wa",,WA,1952,,,0,
,,"115. bremerton, wa",,WA,1953,,,0,
,,"115. bremerton, wa",,WA,1954,,,0,
,,"115. bremerton, wa",,WA,1955,,,0,
,,"115. bremerton, wa",,WA,1956,,,0,
,,"115. bremerton, wa",,WA,1957,,,0,
,,"115. bremerton, wa",,WA,1958,,,0,
,,"115. bremerton, wa",,WA,1959,,,0,
,,"115. bremerton, wa",,WA,1960,,,0,
,,"115. bremerton, wa",,WA,1961,,,0,
,,"115. bremerton, wa",,WA,1962,,,0,
,,"115. bremerton, wa",,WA,1963,,,0,
,,"115. bremerton, wa",,WA,1964,,,0,
,,"115. bremerton, wa",,WA,1965,,,0,
,,"115. bremerton, wa",,WA,1966,,,0,
,,"115. bremerton, wa",,WA,1967,,,0,
,,"115. bremerton, wa",,WA,1968,,,0,
,,"115. bremerton, wa",,WA,1969,,,0,
,,"115. bremerton, wa",,WA,1970,,,0,
,,"115. bremerton, wa",,WA,1971,,,0,
,,"115. bremerton, wa",,WA,1972,,,0,
,,"115. bremerton, wa",,WA,1973,,,0,
,,"115. bremerton, wa",,WA,1974,,,0,
,,"115. bremerton, wa",,WA,1975,,,0,
,,"115. bremerton, wa",,WA,1976,,,0,
,,"115. bremerton, wa",,WA,1977,,,0,
,,"115. bremerton, wa",,WA,1978,,,0,
,,"115. bremerton, wa",,WA,1979,,,0,
,,"115. bremerton, wa",,WA,1980,,,0,
,,"115. bremerton, wa",,WA,1981,,,0,
,,"115. bremerton, wa",,WA,1982,,,0,
,,"115. bremerton, wa",,WA,1983,,,0,
,,"115. bremerton, wa",,WA,1984,,,0,
,,"115. bremerton, wa",,WA,1985,,,0,
,,"115. bremerton, wa",,WA,1986,,,0,
,,"115. bremerton, wa",,WA,1987,,,0,
,,"115. bremerton, wa",,WA,1988,,,0,
,,"115. bremerton, wa",,WA,1989,,,0,
,,"115. bremerton, wa",,WA,1990,,,0,
,,"115. bremerton, wa",,WA,1991,,,0,
,,"115. bremerton, wa",,WA,1992,,,0,
,,"115. bremerton, wa",,WA,1993,,,0,
,,"115. bremerton, wa",,WA,1994,,,0,
,,"115. bremerton, wa",,WA,1995,,,0,
,,"115. bremerton, wa",,WA,1996,,,0,
,,"115. bremerton, wa",,WA,1997,,,0,
,,"115. bremerton, wa",,WA,1998,,,0,
,,"115. bremerton, wa",,WA,1999,,,0,
,,"115. bremerton, wa",,WA,2000,,,0,
,,"115. bremerton, wa",,WA,2001,,,0,
,,"115. bremerton, wa",,WA,2002,,,0,
,,"115. bremerton, wa",,WA,2003,,,0,
,,"115. bremerton, wa",,WA,2004,,,0,
,,"115. bremerton, wa",,WA,2005,,,0,
,,"115. bremerton, wa",,WA,2006,,,0,
,,"115. bremerton, wa",,WA,2007,,,0,
,,"115. bremerton, wa",,WA,2008,,,0,
,,"115. bremerton, wa",,WA,2009,,,0,
,,"115. bremerton, wa",,WA,2010,,,0,
,,"115. bremerton, wa",,WA,2011,,,0,
,,"115. bremerton, wa",,WA,2012,,,0,
,,"115. bremerton, wa",,WA,2013,,,0,
,,"115. bremerton, wa",,WA,2014,,,0,
,,11500,,,1940,,,0,
,,11500,,,1944,,,0,
,,11500,,,1945,,,0,
,,11500,,,1946,,,0,
,,11500,,,1947,,,0,
,,11500,,,1948,,,0,
,,11500,,,1949,,,0,
,,11500,,,1950,,,0,
,,11500,,,1951,,,0,
,,11500,,,1952,,,0,
,,11500,,,1953,,,0,
,,11500,,,1954,,,0,
,,11500,,,1955,,,0,
,,11500,,,1956,,,0,
,,11500,,,1957,,,0,
,,11500,,,1958,,,0,
,,11500,,,1959,,,0,
,,11500,,,1960,,,0,
,,11500,,,1961,,,0,
,,11500,,,1962,,,0,
,,11500,,,1963,,,0,
,,11500,,,1964,,,0,
,,11500,,,1965,,,0,
,,11500,,,1966,,,0,
,,11500,,,1967,,,0,
,,11500,,,1968,,,0,
,,11500,,,1969,,,0,
,,11500,,,1970,,,0,
,,11500,,,1971,,,0,
,,11500,,,1972,,,0,
,,11500,,,1973,,,0,
,,11500,,,1974,,,0,
,,11500,,,1975,,,0,
,,11500,,,1976,,,0,
,,11500,,,1977,,,0,
,,11500,,,1978,,,0,
,,11500,,,1979,,,0,
,,11500,,,1980,,,0,
,,11500,,,1981,,,0,
,,11500,,,1982,,,0,
,,11500,,,1983,,,0,
,,11500,,,1984,,,0,
,,11500,,,1985,,,0,
,,11500,,,1986,,,0,
,,11500,,,1987,,,0,
,,11500,,,1988,,,0,
,,11500,,,1989,,,0,
,,11500,,,1990,,,0,
,,11500,,,1991,,,0,
,,11500,,,1992,,,0,
,,11500,,,1993,,,0,
,,11500,,,1994,,,0,
,,11500,,,1995,,,0,
,,11500,,,1996,,,0,
,,11500,,,1997,,,0,
,,11500,,,1998,,,0,
,,11500,,,1999,,,0,
,,11500,,,2000,,,0,
,,11500,,,2001,,,0,
,,11500,,,2002,,,0,
,,11500,,,2003,,,0,
,,11500,,,2004,,,0,
,,11500,,,2005,,,0,
,,11500,,,2006,,,0,
,,11500,,,2007,,,0,
,,11500,,,2008,,,0,
,,11500,,,2009,,,0,
,,11500,,,2010,,,0,
,,11500,,,2011,,,0,
,,11500,,,2012,,,0,
,,11500,,,2013,,,0,
,,11500,,,2014,,,0,
,,11500,,,2015,,,0,
,,11500,,,2016,,,0,
,,11500,,,2017,,,0,
,,"116. bridgeport, ct",,CT,1940,,,0,
,,"116. bridgeport, ct",,CT,1944,,,0,
,,"116. bridgeport, ct",,CT,1945,,,0,
,,"116. bridgeport, ct",,CT,1946,,,0,
,,"116. bridgeport, ct",,CT,1947,,,0,
,,"116. bridgeport, ct",,CT,1948,,,0,
,,"116. bridgeport, ct",,CT,1949,,,0,
,,"116. bridgeport, ct",,CT,1950,,,0,
,,"116. bridgeport, ct",,CT,1951,,,0,
,,"116. bridgeport, ct",,CT,1952,,,0,
,,"116. bridgeport, ct",,CT,1953,,,0,
,,"116. bridgeport, ct",,CT,1954,,,0,
,,"116. bridgeport, ct",,CT,1955,,,0,
,,"116. bridgeport, ct",,CT,1956,,,0,
,,"116. bridgeport, ct",,CT,1957,,,0,
,,"116. bridgeport, ct",,CT,1958,,,0,
,,"116. bridgeport, ct",,CT,1959,,,0,
,,"116. bridgeport, ct",,CT,1960,,,0,
,,"116. bridgeport, ct",,CT,1961,,,0,
,,"116. bridgeport, ct",,CT,1962,,,0,
,,"116. bridgeport, ct",,CT,1963,,,0,
,,"116. bridgeport, ct",,CT,1964,,,0,
,,"116. bridgeport, ct",,CT,1965,,,0,
,,"116. bridgeport, ct",,CT,1966,,,0,
,,"116. bridgeport, ct",,CT,1967,,,0,
,,"116. bridgeport, ct",,CT,1968,,,0,
,,"116. bridgeport, ct",,CT,1969,,,0,
,,"116. bridgeport, ct",,CT,1970,,,0,
,,"116. bridgeport, ct",,CT,1971,,,0,
,,"116. bridgeport, ct",,CT,1972,,,0,
,,"116. bridgeport, ct",,CT,1973,,,0,
,,"116. bridgeport, ct",,CT,1974,,,0,
,,"116. bridgeport, ct",,CT,1975,,,0,
,,"116. bridgeport, ct",,CT,1976,,,0,
,,"116. bridgeport, ct",,CT,1977,,,0,
,,"116. bridgeport, ct",,CT,1978,,,0,
,,"116. bridgeport, ct",,CT,1979,,,0,
,,"116. bridgeport, ct",,CT,1980,,,0,
,,"116. bridgeport, ct",,CT,1981,,,0,
,,"116. bridgeport, ct",,CT,1982,,,0,
,,"116. bridgeport, ct",,CT,1983,,,0,
,,"116. bridgeport, ct",,CT,1984,,,0,
,,"116. bridgeport, ct",,CT,1985,,,0,
,,"116. bridgeport, ct",,CT,1986,,,0,
,,"116. bridgeport, ct",,CT,1987,,,0,
,,"116. bridgeport, ct",,CT,1988,,,0,
,,"116. bridgeport, ct",,CT,1989,,,0,
,,"116. bridgeport, ct",,CT,1990,,,0,
,,"116. bridgeport, ct",,CT,1991,,,0,
,,"116. bridgeport, ct",,CT,1992,,,0,
,,"116. bridgeport, ct",,CT,1993,,,0,
,,"116. bridgeport, ct",,CT,1994,,,0,
,,"116. bridgeport, ct",,CT,1995,,,0,
,,"116. bridgeport, ct",,CT,1996,,,0,
,,"116. bridgeport, ct",,CT,1997,,,0,
,,"116. bridgeport, ct",,CT,1998,,,0,
,,"116. bridgeport, ct",,CT,1999,,,0,
,,"116. bridgeport, ct",,CT,2000,,,0,
,,"116. bridgeport, ct",,CT,2001,,,0,
,,"116. bridgeport, ct",,CT,2002,,,0,
,,"116. bridgeport, ct",,CT,2003,,,0,
,,"116. bridgeport, ct",,CT,2004,,,0,
,,"116. bridgeport, ct",,CT,2005,,,0,
,,"116. bridgeport, ct",,CT,2006,,,0,
,,"116. bridgeport, ct",,CT,2007,,,0,
,,"116. bridgeport, ct",,CT,2008,,,0,
,,"116. bridgeport, ct",,CT,2009,,,0,
,,"116. bridgeport, ct",,CT,2010,,,0,
,,"116. bridgeport, ct",,CT,2011,,,0,
,,"116. bridgeport, ct",,CT,2012,,,0,
,,"116. bridgeport, ct",,CT,2013,,,0,
,,"116. bridgeport, ct",,CT,2014,,,0,
,,11700,,,1940,,,0,
,,11700,,,1944,,,0,
,,11700,,,1945,,,0,
,,11700,,,1946,,,0,
,,11700,,,1947,,,0,
,,11700,,,1948,,,0,
,,11700,,,1949,,,0,
,,11700,,,1950,,,0,
,,11700,,,1951,,,0,
,,11700,,,1952,,,0,
,,11700,,,1953,,,0,
,,11700,,,1954,,,0,
,,11700,,,1955,,,0,
,,11700,,,1956,,,0,
,,11700,,,1957,,,0,
,,11700,,,1958,,,0,
,,11700,,,1959,,,0,
,,11700,,,1960,,,0,
,,11700,,,1961,,,0,
,,11700,,,1962,,,0,
,,11700,,,1963,,,0,
,,11700,,,1964,,,0,
,,11700,,,1965,,,0,
,,11700,,,1966,,,0,
,,11700,,,1967,,,0,
,,11700,,,1968,,,0,
,,11700,,,1969,,,0,
,,11700,,,1970,,,0,
,,11700,,,1971,,,0,
,,11700,,,1972,,,0,
,,11700,,,1973,,,0,
,,11700,,,1974,,,0,
,,11700,,,1975,,,0,
,,11700,,,1976,,,0,
,,11700,,,1977,,,0,
,,11700,,,1978,,,0,
,,11700,,,1979,,,0,
,,11700,,,1980,,,0,
,,11700,,,1981,,,0,
,,11700,,,1982,,,0,
,,11700,,,1983,,,0,
,,11700,,,1984,,,0,
,,11700,,,1985,,,0,
,,11700,,,1986,,,0,
,,11700,,,1987,,,0,
,,11700,,,1988,,,0,
,,11700,,,1989,,,0,
,,11700,,,1990,,,0,
,,11700,,,1991,,,0,
,,11700,,,1992,,,0,
,,11700,,,1993,,,0,
,,11700,,,1994,,,0,
,,11700,,,1995,,,0,
,,11700,,,1996,,,0,
,,11700,,,1997,,,0,
,,11700,,,1998,,,0,
,,11700,,,1999,,,0,
,,11700,,,2000,,,0,
,,11700,,,2001,,,0,
,,11700,,,2002,,,0,
,,11700,,,2003,,,0,
,,11700,,,2004,,,0,
,,11700,,,2005,,,0,
,,11700,,,2006,,,0,
,,11700,,,2007,,,0,
,,11700,,,2008,,,0,
,,11700,,,2009,,,0,
,,11700,,,2010,,,0,
,,11700,,,2011,,,0,
,,11700,,,2012,,,0,
,,11700,,,2013,,,0,
,,11700,,,2014,,,0,
,,11700,,,2015,,,0,
,,11700,,,2016,,,0,
,,11700,,,2017,,,0,
,,"12. albany, ga",,GA,1940,,,0,
,,"12. albany, ga",,GA,1944,,,0,
,,"12. albany, ga",,GA,1945,,,0,
,,"12. albany, ga",,GA,1946,,,0,
,,"12. albany, ga",,GA,1947,,,0,
,,"12. albany, ga",,GA,1948,,,0,
,,"12. albany, ga",,GA,1949,,,0,
,,"12. albany, ga",,GA,1950,,,0,
,,"12. albany, ga",,GA,1951,,,0,
,,"12. albany, ga",,GA,1952,,,0,
,,"12. albany, ga",,GA,1953,,,0,
,,"12. albany, ga",,GA,1954,,,0,
,,"12. albany, ga",,GA,1955,,,0,
,,"12. albany, ga",,GA,1956,,,0,
,,"12. albany, ga",,GA,1957,,,0,
,,"12. albany, ga",,GA,1958,,,0,
,,"12. albany, ga",,GA,1959,,,0,
,,"12. albany, ga",,GA,1960,,,0,
,,"12. albany, ga",,GA,1961,,,0,
,,"12. albany, ga",,GA,1962,,,0,
,,"12. albany, ga",,GA,1963,,,0,
,,"12. albany, ga",,GA,1964,,,0,
,,"12. albany, ga",,GA,1965,,,0,
,,"12. albany, ga",,GA,1966,,,0,
,,"12. albany, ga",,GA,1967,,,0,
,,"12. albany, ga",,GA,1968,,,0,
,,"12. albany, ga",,GA,1969,,,0,
,,"12. albany, ga",,GA,1970,,,0,
,,"12. albany, ga",,GA,1971,,,0,
,,"12. albany, ga",,GA,1972,,,0,
,,"12. albany, ga",,GA,1973,,,0,
,,"12. albany, ga",,GA,1974,,,0,
,,"12. albany, ga",,GA,1975,,,0,
,,"12. albany, ga",,GA,1976,,,0,
,,"12. albany, ga",,GA,1977,,,0,
,,"12. albany, ga",,GA,1978,,,0,
,,"12. albany, ga",,GA,1979,,,0,
,,"12. albany, ga",,GA,1980,,,0,
,,"12. albany, ga",,GA,1981,,,0,
,,"12. albany, ga",,GA,1982,,,0,
,,"12. albany, ga",,GA,1983,,,0,
,,"12. albany, ga",,GA,1984,,,0,
,,"12. albany, ga",,GA,1985,,,0,
,,"12. albany, ga",,GA,1986,,,0,
,,"12. albany, ga",,GA,1987,,,0,
,,"12. albany, ga",,GA,1988,,,0,
,,"12. albany, ga",,GA,1989,,,0,
,,"12. albany, ga",,GA,1990,,,0,
,,"12. albany, ga",,GA,1991,,,0,
,,"12. albany, ga",,GA,1992,,,0,
,,"12. albany, ga",,GA,1993,,,0,
,,"12. albany, ga",,GA,1994,,,0,
,,"12. albany, ga",,GA,1995,,,0,
,,"12. albany, ga",,GA,1996,,,0,
,,"12. albany, ga",,GA,1997,,,0,
,,"12. albany, ga",,GA,1998,,,0,
,,"12. albany, ga",,GA,1999,,,0,
,,"12. albany, ga",,GA,2000,,,0,
,,"12. albany, ga",,GA,2001,,,0,
,,"12. albany, ga",,GA,2002,,,0,
,,"12. albany, ga",,GA,2003,,,0,
,,"12. albany, ga",,GA,2004,,,0,
,,"12. albany, ga",,GA,2005,,,0,
,,"12. albany, ga",,GA,2006,,,0,
,,"12. albany, ga",,GA,2007,,,0,
,,"12. albany, ga",,GA,2008,,,0,
,,"12. albany, ga",,GA,2009,,,0,
,,"12. albany, ga",,GA,2010,,,0,
,,"12. albany, ga",,GA,2011,,,0,
,,"12. albany, ga",,GA,2012,,,0,
